venue,ticker,pr_open,pr_high,pr_low,pr_close,volume,turnover,valid_time
MOEX,HKDRUB_TOM,7.8049,7.805,7.8049,7.805,60000,468295,2022-11-14 10:50:00+00:00
MOEX,HKDRUB_TOM,7.805,7.805,7.805,7.805,985000,7687925,2022-11-14 10:51:00+00:00
MOEX,HKDRUB_TOM,7.805,7.805,7.7909,7.7909,13000,101394,2022-11-14 10:52:00+00:00
MOEX,HKDRUB_TOM,7.8049,7.8049,7.8049,7.8049,1000,7804,2022-11-14 10:53:00+00:00
MOEX,HKDRUB_TOM,7.8049,7.8049,7.8049,7.8049,9000,70244,2022-11-14 10:54:00+00:00
MOEX,HKDRUB_TOM,7.791,7.8049,7.791,7.8049,30000,234091,2022-11-14 10:55:00+00:00
MOEX,HKDRUB_TOM,7.8048,7.8048,7.8048,7.8048,16000,124876,2022-11-14 10:57:00+00:00
MOEX,HKDRUB_TOM,7.8048,7.8048,7.8048,7.8048,10000,78048,2022-11-14 10:58:00+00:00
MOEX,HKDRUB_TOM,7.8048,7.8048,7.8048,7.8048,16000,124876,2022-11-14 10:59:00+00:00
MOEX,HKDRUB_TOM,7.8048,7.8048,7.8048,7.8048,13000,101462,2022-11-14 11:00:00+00:00
MOEX,HKDRUB_TOM,7.8048,7.8048,7.8048,7.8048,10000,78048,2022-11-14 11:01:00+00:00
